datetime,storage_acft
1/18/85,23916000
1/19/85,23924000
1/20/85,23935000
1/21/85,23932000
1/22/85,23925000
1/23/85,23918000
1/24/85,23913000
1/25/85,23913000
1/26/85,23919000
1/27/85,23932000
1/28/85,23931000
1/29/85,23935000
1/30/85,23940000
1/31/85,23938000
2/1/85,23944000
2/2/85,23950000
2/3/85,23965000
2/4/85,23968000
2/5/85,23971000
2/6/85,23964000
2/7/85,23961000
2/8/85,23952000
2/9/85,23956000
2/10/85,23965000
2/11/85,23956000
2/12/85,23949000
2/13/85,23941000
2/14/85,23935000
2/15/85,23925000
2/16/85,23931000
2/17/85,23940000
2/18/85,23935000
2/19/85,23925000
2/20/85,23919000
2/21/85,23910000
2/22/85,23909000
2/23/85,23910000
2/24/85,23921000
2/25/85,23919000
2/26/85,23913000
2/27/85,23906000
2/28/85,23898000
3/1/85,23894000
3/2/85,23903000
3/3/85,23919000
3/4/85,23918000
3/5/85,23916000
3/6/85,23921000
3/7/85,23925000
3/8/85,23925000
3/9/85,23935000
3/10/85,23944000
3/11/85,23937000
3/12/85,23928000
3/13/85,23915000
3/14/85,23907000
3/15/85,23898000
3/16/85,23904000
3/17/85,23921000
3/18/85,23922000
3/19/85,23916000
3/20/85,23918000
3/21/85,23910000
3/22/85,23901000
3/23/85,23907000
3/24/85,23903000
3/25/85,23891000
3/26/85,23865000
3/27/85,23859000
3/28/85,23862000
3/29/85,23856000
3/30/85,23855000
3/31/85,23861000
4/1/85,23852000
4/2/85,23842000
4/3/85,23828000
4/4/85,23818000
4/5/85,23812000
4/6/85,23816000
4/7/85,23821000
4/8/85,23821000
4/9/85,23819000
4/10/85,23821000
4/11/85,23821000
4/12/85,23819000
4/13/85,23821000
4/14/85,23831000
4/15/85,23827000
4/16/85,23822000
4/17/85,23813000
4/18/85,23821000
4/19/85,23809000
4/20/85,23815000
4/21/85,23819000
4/22/85,23824000
4/23/85,23822000
4/24/85,23821000
4/25/85,23816000
4/26/85,23806000
4/27/85,23806000
4/28/85,23815000
4/29/85,23816000
4/30/85,23821000
5/1/85,23816000
5/2/85,23815000
5/3/85,23812000
5/4/85,23822000
5/5/85,23839000
5/6/85,23848000
5/7/85,23855000
5/8/85,23864000
5/9/85,23861000
5/10/85,23876000
5/11/85,23894000
5/12/85,23904000
5/13/85,23918000
5/14/85,23915000
5/15/85,23910000
5/16/85,23910000
5/17/85,23910000
5/18/85,23915000
5/19/85,23961000
5/20/85,23995000
5/21/85,24034000
5/22/85,24070000
5/23/85,24102000
5/24/85,24136000
5/25/85,24168000
5/26/85,24211000
5/27/85,24252000
5/28/85,24279000
5/29/85,24308000
5/30/85,24345000
5/31/85,24371000
6/1/85,24421000
6/2/85,24459000
6/3/85,24492000
6/4/85,24526000
6/5/85,24551000
6/6/85,24579000
6/7/85,24594000
6/8/85,24608000
6/9/85,24614000
6/10/85,24615000
6/11/85,24614000
6/12/85,24609000
6/13/85,24603000
6/14/85,24609000
6/15/85,24635000
6/16/85,24673000
6/17/85,24697000
6/18/85,24726000
6/19/85,24749000
6/20/85,24775000
6/21/85,24801000
6/22/85,24842000
6/23/85,24891000
6/24/85,24919000
6/25/85,24951000
6/26/85,24979000
6/27/85,24996000
6/28/85,25005000
6/29/85,25029000
6/30/85,25045000
7/1/85,25045000
7/2/85,25043000
7/3/85,25042000
7/4/85,25042000
7/5/85,25039000
7/6/85,25041000
7/7/85,25060000
7/8/85,25057000
7/9/85,25040000
7/10/85,25040000
7/11/85,25043000
7/12/85,25040000
7/13/85,25051000
7/14/85,25056000
7/15/85,25048000
7/16/85,25036000
7/17/85,25031000
7/18/85,25048000
7/19/85,25048000
7/20/85,25043000
7/21/85,25057000
7/22/85,25053000
7/23/85,25043000
7/24/85,25036000
7/25/85,25023000
7/26/85,25008000
7/27/85,25019000
7/28/85,25022000
7/29/85,25013000
7/30/85,25006000
7/31/85,24999000
8/1/85,24991000
8/2/85,24986000
8/3/85,24996000
8/4/85,25005000
8/5/85,24999000
8/6/85,24990000
8/7/85,24980000
8/8/85,24968000
8/9/85,24965000
8/10/85,24962000
8/11/85,24960000
8/12/85,24956000
8/13/85,24947000
8/14/85,24942000
8/15/85,24936000
8/16/85,24930000
8/17/85,24928000
8/18/85,24931000
8/19/85,24924000
8/20/85,24908000
8/21/85,24904000
8/22/85,24893000
8/23/85,24885000
8/24/85,24882000
8/25/85,24881000
8/26/85,24865000
8/27/85,24852000
8/28/85,24841000
8/29/85,24827000
8/30/85,24815000
8/31/85,24821000
9/1/85,24824000
9/2/85,24839000
9/3/85,24842000
9/4/85,24838000
9/5/85,24830000
9/6/85,24836000
9/7/85,24853000
9/8/85,24865000
9/9/85,24861000
9/10/85,24853000
9/11/85,24855000
9/12/85,24858000
9/13/85,24858000
9/14/85,24871000
9/15/85,24884000
9/16/85,24885000
9/17/85,24878000
9/18/85,24879000
9/19/85,24878000
9/20/85,24865000
9/21/85,24871000
9/22/85,24879000
9/23/85,24871000
9/24/85,24871000
9/25/85,24865000
9/26/85,24858000
9/27/85,24853000
9/28/85,24867000
9/29/85,24875000
9/30/85,24875000
10/1/85,24878000
10/2/85,24884000
10/3/85,24871000
10/4/85,24861000
10/5/85,24862000
10/6/85,24853000
10/7/85,24838000
10/8/85,24816000
10/9/85,24807000
10/10/85,24794000
10/11/85,24780000
10/12/85,24775000
10/13/85,24774000
10/14/85,24757000
10/15/85,24731000
10/16/85,24713000
10/17/85,24696000
10/18/85,24687000
10/19/85,24687000
10/20/85,24688000
10/21/85,24665000
10/22/85,24655000
10/23/85,24641000
10/24/85,24627000
10/25/85,24614000
10/26/85,24614000
10/27/85,24614000
10/28/85,24597000
10/29/85,24585000
10/30/85,24577000
10/31/85,24573000
11/1/85,24560000
11/2/85,24559000
11/3/85,24559000
11/4/85,24539000
11/5/85,24521000
11/6/85,24504000
11/7/85,24486000
11/8/85,24462000
11/9/85,24454000
11/10/85,24448000
11/11/85,24454000
11/12/85,24429000
11/13/85,24410000
11/14/85,24400000
11/15/85,24380000
11/16/85,24385000
11/17/85,24391000
11/18/85,24379000
11/19/85,24353000
11/20/85,24342000
11/21/85,24330000
11/22/85,24315000
11/23/85,24312000
11/24/85,24309000
11/25/85,24291000
11/26/85,24272000
11/27/85,24249000
11/28/85,24237000
11/29/85,24234000
11/30/85,24210000
12/1/85,24202000
12/2/85,24187000
12/3/85,24168000
12/4/85,24144000
12/5/85,24132000
12/6/85,24121000
12/7/85,24121000
12/8/85,24127000
12/9/85,24109000
12/10/85,24085000
12/11/85,24069000
12/12/85,24054000
12/13/85,24042000
12/14/85,24052000
12/15/85,24057000
12/16/85,24048000
12/17/85,24030000
12/18/85,24003000
12/19/85,23989000
12/20/85,23976000
12/21/85,23970000
12/22/85,23967000
12/23/85,23950000
12/24/85,23928000
12/25/85,23904000
12/26/85,23888000
12/27/85,23849000
12/28/85,23810000
12/29/85,23794000
12/30/85,23758000
12/31/85,23721000
1/1/86,23683000
1/2/86,23644000
1/3/86,23606000
1/4/86,23576000
1/5/86,23566000
1/6/86,23535000
1/7/86,23493000
1/8/86,23452000
1/9/86,23414000
1/10/86,23377000
1/11/86,23357000
1/12/86,23338000
1/13/86,23310000
1/14/86,23276000
1/15/86,23250000
1/16/86,23225000
1/17/86,23191000
1/18/86,23177000
1/19/86,23174000
1/20/86,23163000
1/21/86,23150000
1/22/86,23136000
1/23/86,23131000
1/24/86,23123000
1/25/86,23123000
1/26/86,23134000
1/27/86,23139000
1/28/86,23143000
1/29/86,23144000
1/30/86,23146000
1/31/86,23147000
2/1/86,23153000
2/2/86,23152000
2/3/86,23162000
2/4/86,23159000
2/5/86,23166000
2/6/86,23174000
2/7/86,23184000
2/8/86,23195000
2/9/86,23213000
2/10/86,23220000
2/11/86,23225000
2/12/86,23232000
2/13/86,23236000
2/14/86,23248000
2/15/86,23258000
2/16/86,23275000
2/17/86,23269000
2/18/86,23279000
2/19/86,23270000
2/20/86,23285000
2/21/86,23291000
2/22/86,23302000
2/23/86,23319000
2/24/86,23329000
2/25/86,23329000
2/26/86,23324000
2/27/86,23321000
2/28/86,23313000
3/1/86,23316000
3/2/86,23323000
3/3/86,23318000
3/4/86,23310000
3/5/86,23314000
3/6/86,23313000
3/7/86,23311000
3/8/86,23313000
3/9/86,23316000
3/10/86,23305000
3/11/86,23304000
3/12/86,23298000
3/13/86,23304000
3/14/86,23304000
3/15/86,23302000
3/16/86,23313000
3/17/86,23289000
3/18/86,23286000
3/19/86,23279000
3/20/86,23277000
3/21/86,23273000
3/22/86,23277000
3/23/86,23280000
3/24/86,23269000
3/25/86,23266000
3/26/86,23258000
3/27/86,23258000
3/28/86,23264000
3/29/86,23267000
3/30/86,23276000
3/31/86,23273000
4/1/86,23270000
4/2/86,23280000
4/3/86,23294000
4/4/86,23302000
4/5/86,23311000
4/6/86,23317000
4/7/86,23342000
4/8/86,23346000
4/9/86,23354000
4/10/86,23358000
4/11/86,23376000
4/12/86,23390000
4/13/86,23426000
4/14/86,23442000
4/15/86,23454000
4/16/86,23470000
4/17/86,23480000
4/18/86,23486000
4/19/86,23507000
4/20/86,23524000
4/21/86,23532000
4/22/86,23536000
4/23/86,23541000
4/24/86,23551000
4/25/86,23566000
4/26/86,23576000
4/27/86,23597000
4/28/86,23604000
4/29/86,23613000
4/30/86,23616000
5/1/86,23616000
5/2/86,23620000
5/3/86,23617000
5/4/86,23628000
5/5/86,23626000
5/6/86,23616000
5/7/86,23610000
5/8/86,23604000
5/9/86,23600000
5/10/86,23591000
5/11/86,23606000
5/12/86,23626000
5/13/86,23644000
5/14/86,23666000
5/15/86,23696000
5/16/86,23720000
5/17/86,23743000
5/18/86,23772000
5/19/86,23800000
5/20/86,23822000
5/21/86,23851000
5/22/86,23876000
5/23/86,23901000
5/24/86,23931000
5/25/86,23958000
5/26/86,23986000
5/27/86,24015000
5/28/86,24046000
5/29/86,24066000
5/30/86,24100000
5/31/86,24120000
6/1/86,24168000
6/2/86,24210000
6/3/86,24250000
6/4/86,24246000
6/5/86,24250000
6/6/86,24258000
6/7/86,24268000
6/8/86,24299000
6/9/86,24323000
6/10/86,24336000
6/11/86,24341000
6/12/86,24341000
6/13/86,24342000
6/14/86,24353000
6/15/86,24364000
6/16/86,24365000
6/17/86,24362000
6/18/86,24361000
6/19/86,24367000
6/20/86,24373000
6/21/86,24386000
6/22/86,24413000
6/23/86,24413000
6/24/86,24421000
6/25/86,24410000
6/26/86,24412000
6/27/86,24406000
6/28/86,24410000
6/29/86,24413000
6/30/86,24416000
7/1/86,24415000
7/2/86,24404000
7/3/86,24392000
7/4/86,24377000
7/5/86,24370000
7/6/86,24358000
7/7/86,24330000
7/8/86,24308000
7/9/86,24287000
7/10/86,24261000
7/11/86,24237000
7/12/86,24223000
7/13/86,24219000
7/14/86,24205000
7/15/86,24153000
7/16/86,24115000
7/17/86,24088000
7/18/86,24055000
7/19/86,24046000
7/20/86,24048000
7/21/86,24015000
7/22/86,23982000
7/23/86,23964000
7/24/86,23968000
7/25/86,23967000
7/26/86,23977000
7/27/86,24000000
7/28/86,24000000
7/29/86,23979000
7/30/86,23973000
7/31/86,23967000
8/1/86,23973000
8/2/86,23979000
8/3/86,24001000
8/4/86,24007000
8/5/86,24010000
8/6/86,23980000
8/7/86,23965000
8/8/86,23946000
8/9/86,23941000
8/10/86,23931000
8/11/86,23924000
8/12/86,23927000
8/13/86,23944000
8/14/86,23934000
8/15/86,23934000
8/16/86,23946000
8/17/86,23958000
8/18/86,23964000
8/19/86,23964000
8/20/86,23968000
8/21/86,23973000
8/22/86,23976000
8/23/86,23983000
8/24/86,23998000
8/25/86,24004000
8/26/86,24007000
8/27/86,24015000
8/28/86,24007000
8/29/86,23998000
8/30/86,24009000
8/31/86,24024000
9/1/86,24028000
9/2/86,24039000
9/3/86,24042000
9/4/86,24037000
9/5/86,24033000
9/6/86,24037000
9/7/86,24052000
9/8/86,24060000
9/9/86,24069000
9/10/86,24073000
9/11/86,24072000
9/12/86,24076000
9/13/86,24091000
9/14/86,24105000
9/15/86,24108000
9/16/86,24117000
9/17/86,24109000
9/18/86,24129000
9/19/86,24138000
9/20/86,24154000
9/21/86,24156000
9/22/86,24165000
9/23/86,24180000
9/24/86,24175000
9/25/86,24177000
9/26/86,24186000
9/27/86,24202000
9/28/86,24214000
9/29/86,24214000
9/30/86,24220000
10/1/86,24225000
10/2/86,24232000
10/3/86,24226000
10/4/86,24228000
10/5/86,24225000
10/6/86,24222000
10/7/86,24225000
10/8/86,24229000
10/9/86,24229000
10/10/86,24226000
10/11/86,24228000
10/12/86,24235000
10/13/86,24235000
10/14/86,24232000
10/15/86,24229000
10/16/86,24235000
10/17/86,24228000
10/18/86,24234000
10/19/86,24243000
10/20/86,24240000
10/21/86,24234000
10/22/86,24234000
10/23/86,24234000
10/24/86,24226000
10/25/86,24229000
10/26/86,24234000
10/27/86,24229000
10/28/86,24225000
10/29/86,24216000
10/30/86,24211000
10/31/86,24201000
11/1/86,24199000
11/2/86,24199000
11/3/86,24195000
11/4/86,24184000
11/5/86,24183000
11/6/86,24174000
11/7/86,24172000
11/8/86,24180000
11/9/86,24181000
11/10/86,24181000
11/11/86,24181000
11/12/86,24187000
11/13/86,24192000
11/14/86,24195000
11/15/86,24213000
11/16/86,24228000
11/17/86,24241000
11/18/86,24255000
11/19/86,24270000
11/20/86,24276000
11/21/86,24279000
11/22/86,24290000
11/23/86,24305000
11/24/86,24309000
11/25/86,24309000
11/26/86,24317000
11/27/86,24329000
11/28/86,24344000
11/29/86,24355000
11/30/86,24362000
12/1/86,24362000
12/2/86,24370000
12/3/86,24377000
12/4/86,24391000
12/5/86,24401000
12/6/86,24421000
12/7/86,24438000
12/8/86,24451000
12/9/86,24463000
12/10/86,24465000
12/11/86,24471000
12/12/86,24474000
12/13/86,24492000
12/14/86,24504000
12/15/86,24506000
12/16/86,24503000
12/17/86,24495000
12/18/86,24489000
12/19/86,24485000
12/20/86,24497000
12/21/86,24506000
12/22/86,24506000
12/23/86,24503000
12/24/86,24501000
12/25/86,24506000
12/26/86,24494000
12/27/86,24489000
12/28/86,24488000
12/29/86,24474000
12/30/86,24463000
12/31/86,24456000
1/1/87,24462000
1/2/87,24462000
1/3/87,24465000
1/4/87,24473000
1/5/87,24471000
1/6/87,24466000
1/7/87,24457000
1/8/87,24447000
1/9/87,24438000
1/10/87,24453000
1/11/87,24465000
1/12/87,24474000
1/13/87,24465000
1/14/87,24462000
1/15/87,24448000
1/16/87,24436000
1/17/87,24447000
1/18/87,24460000
1/19/87,24454000
1/20/87,24451000
1/21/87,24418000
1/22/87,24416000
1/23/87,24410000
1/24/87,24416000
1/25/87,24427000
1/26/87,24429000
1/27/87,24424000
1/28/87,24424000
1/29/87,24426000
1/30/87,24426000
1/31/87,24432000
2/1/87,24445000
2/2/87,24457000
2/3/87,24454000
2/4/87,24466000
2/5/87,24465000
2/6/87,24476000
2/7/87,24491000
2/8/87,24507000
2/9/87,24513000
2/10/87,24515000
2/11/87,24521000
2/12/87,24523000
2/13/87,24512000
2/14/87,24512000
2/15/87,24521000
2/16/87,24516000
2/17/87,24512000
2/18/87,24503000
2/19/87,24495000
2/20/87,24486000
2/21/87,24486000
2/22/87,24495000
2/23/87,24485000
2/24/87,24486000
2/25/87,24497000
2/26/87,24492000
2/27/87,24488000
2/28/87,24485000
3/1/87,24479000
3/2/87,24469000
3/3/87,24454000
3/4/87,24447000
3/5/87,24445000
3/6/87,24438000
3/7/87,24445000
3/8/87,24448000
3/9/87,24435000
3/10/87,24429000
3/11/87,24421000
3/12/87,24407000
3/13/87,24392000
3/14/87,24391000
3/15/87,24380000
3/16/87,24371000
3/17/87,24350000
3/18/87,24335000
3/19/87,24317000
3/20/87,24305000
3/21/87,24305000
3/22/87,24287000
3/23/87,24270000
3/24/87,24255000
3/25/87,24246000
3/26/87,24234000
3/27/87,24225000
3/28/87,24219000
3/29/87,24208000
3/30/87,24193000
3/31/87,24181000
4/1/87,24180000
4/2/87,24180000
4/3/87,24171000
4/4/87,24157000
4/5/87,24154000
4/6/87,24139000
4/7/87,24124000
4/8/87,24111000
4/9/87,24102000
4/10/87,24091000
4/11/87,24084000
4/12/87,24085000
4/13/87,24076000
4/14/87,24070000
4/15/87,24070000
4/16/87,24067000
4/17/87,24055000
4/18/87,24043000
4/19/87,24057000
4/20/87,24048000
4/21/87,24037000
4/22/87,24036000
4/23/87,24031000
4/24/87,24025000
4/25/87,24036000
4/26/87,24037000
4/27/87,24042000
4/28/87,24042000
4/29/87,24043000
4/30/87,24046000
5/1/87,24042000
5/2/87,24046000
5/3/87,24042000
5/4/87,24034000
5/5/87,24025000
5/6/87,24019000
5/7/87,24016000
5/8/87,23998000
5/9/87,23995000
5/10/87,24001000
5/11/87,23983000
5/12/87,23967000
5/13/87,23961000
5/14/87,23956000
5/15/87,23955000
5/16/87,23959000
5/17/87,23950000
5/18/87,23935000
5/19/87,23919000
5/20/87,23891000
5/21/87,23880000
5/22/87,23865000
5/23/87,23856000
5/24/87,23846000
5/25/87,23818000
5/26/87,23812000
5/27/87,23800000
5/28/87,23792000
5/29/87,23798000
5/30/87,23797000
5/31/87,23795000
6/1/87,23795000
6/2/87,23798000
6/3/87,23803000
6/4/87,23792000
6/5/87,23785000
6/6/87,23770000
6/7/87,23792000
6/8/87,23781000
6/9/87,23772000
6/10/87,23764000
6/11/87,23757000
6/12/87,23751000
6/13/87,23752000
6/14/87,23754000
6/15/87,23743000
6/16/87,23740000
6/17/87,23738000
6/18/87,23742000
6/19/87,23748000
6/20/87,23761000
6/21/87,23775000
6/22/87,23785000
6/23/87,23797000
6/24/87,23810000
6/25/87,23822000
6/26/87,23837000
6/27/87,23848000
6/28/87,23864000
6/29/87,23873000
6/30/87,23886000
7/1/87,23897000
7/2/87,23907000
7/3/87,23916000
7/4/87,23925000
7/5/87,23932000
7/6/87,23932000
7/7/87,23925000
7/8/87,23927000
7/9/87,23930000
7/10/87,23930000
7/11/87,23934000
7/12/87,23938000
7/13/87,23940000
7/14/87,23938000
7/15/87,23941000
7/16/87,23946000
7/17/87,23949000
7/18/87,23959000
7/19/87,23964000
7/20/87,23964000
7/21/87,23968000
7/22/87,23974000
7/23/87,23983000
7/24/87,23992000
7/25/87,24004000
7/26/87,24015000
7/27/87,24022000
7/28/87,24027000
7/29/87,24037000
7/30/87,24054000
7/31/87,24066000
8/1/87,24078000
8/2/87,24090000
8/3/87,24087000
8/4/87,24102000
8/5/87,24106000
8/6/87,24114000
8/7/87,24112000
8/8/87,24138000
8/9/87,24145000
8/10/87,24150000
8/11/87,24150000
8/12/87,24166000
8/13/87,24153000
8/14/87,24145000
8/15/87,24145000
8/16/87,24157000
8/17/87,24162000
8/18/87,24168000
8/19/87,24177000
8/20/87,24186000
8/21/87,24196000
8/22/87,24222000
8/23/87,24244000
8/24/87,24253000
8/25/87,24259000
8/26/87,24276000
8/27/87,24281000
8/28/87,24288000
8/29/87,24306000
8/30/87,24315000
8/31/87,24330000
9/1/87,24315000
9/2/87,24317000
9/3/87,24318000
9/4/87,24327000
9/5/87,24329000
9/6/87,24332000
9/7/87,24330000
9/8/87,24323000
9/9/87,24330000
9/10/87,24336000
9/11/87,24335000
9/12/87,24333000
9/13/87,24339000
9/14/87,24329000
9/15/87,24326000
9/16/87,24333000
9/17/87,24336000
9/18/87,24347000
9/19/87,24356000
9/20/87,24368000
9/21/87,24373000
9/22/87,24370000
9/23/87,24382000
9/24/87,24374000
9/25/87,24368000
9/26/87,24373000
9/27/87,24377000
9/28/87,24376000
9/29/87,24367000
9/30/87,24365000
10/1/87,24368000
10/2/87,24374000
10/3/87,24383000
10/4/87,24385000
10/5/87,24386000
10/6/87,24377000
10/7/87,24376000
10/8/87,24377000
10/9/87,24367000
10/10/87,24365000
10/11/87,24359000
10/12/87,24348000
10/13/87,24336000
10/14/87,24335000
10/15/87,24330000
10/16/87,24327000
10/17/87,24329000
10/18/87,24333000
10/19/87,24326000
10/20/87,24311000
10/21/87,24297000
10/22/87,24293000
10/23/87,24281000
10/24/87,24276000
10/25/87,24272000
10/26/87,24255000
10/27/87,24241000
10/28/87,24222000
10/29/87,24216000
10/30/87,24204000
10/31/87,24199000
11/1/87,24205000
11/2/87,24201000
11/3/87,24202000
11/4/87,24201000
11/5/87,24205000
11/6/87,24219000
11/7/87,24228000
11/8/87,24237000
11/9/87,24234000
11/10/87,24232000
11/11/87,24238000
11/12/87,24241000
11/13/87,24250000
11/14/87,24261000
11/15/87,24270000
11/16/87,24272000
11/17/87,24276000
11/18/87,24285000
11/19/87,24293000
11/20/87,24303000
11/21/87,24309000
11/22/87,24323000
11/23/87,24327000
11/24/87,24335000
11/25/87,24348000
11/26/87,24371000
11/27/87,24383000
11/28/87,24391000
11/29/87,24403000
11/30/87,24404000
12/1/87,24411000
12/2/87,24418000
12/3/87,24424000
12/4/87,24432000
12/5/87,24451000
12/6/87,24469000
12/7/87,24477000
12/8/87,24473000
12/9/87,24483000
12/10/87,24491000
12/11/87,24495000
12/12/87,24500000
12/13/87,24498000
12/14/87,24497000
12/15/87,24501000
12/16/87,24510000
12/17/87,24516000
12/18/87,24533000
12/19/87,24548000
12/20/87,24568000
12/21/87,24559000
12/22/87,24548000
12/23/87,24554000
12/24/87,24553000
12/25/87,24553000
12/26/87,24551000
12/27/87,24556000
12/28/87,24553000
12/29/87,24548000
12/30/87,24551000
12/31/87,24553000
1/1/88,24548000
1/2/88,24544000
1/3/88,24536000
1/4/88,24521000
1/5/88,24515000
1/6/88,24521000
1/7/88,24524000
1/8/88,24519000
1/9/88,24519000
1/10/88,24516000
1/11/88,24501000
1/12/88,24494000
1/13/88,24489000
1/14/88,24491000
1/15/88,24485000
1/16/88,24494000
1/17/88,24510000
1/18/88,24504000
1/19/88,24494000
1/20/88,24497000
1/21/88,24506000
1/22/88,24506000
1/23/88,24519000
1/24/88,24535000
1/25/88,24532000
1/26/88,24536000
1/27/88,24547000
1/28/88,24550000
1/29/88,24557000
1/30/88,24567000
1/31/88,24574000
2/1/88,24573000
2/2/88,24568000
2/3/88,24570000
2/4/88,24577000
2/5/88,24589000
2/6/88,24598000
2/7/88,24614000
2/8/88,24615000
2/9/88,24618000
2/10/88,24624000
2/11/88,24626000
2/12/88,24630000
2/13/88,24640000
2/14/88,24627000
2/15/88,24632000
2/16/88,24612000
2/17/88,24612000
2/18/88,24618000
2/19/88,24623000
2/20/88,24632000
2/21/88,24640000
2/22/88,24644000
2/23/88,24650000
2/24/88,24647000
2/25/88,24650000
2/26/88,24655000
2/27/88,24664000
2/28/88,24673000
2/29/88,24655000
3/1/88,24646000
3/2/88,24638000
3/3/88,24640000
3/4/88,24632000
3/5/88,24635000
3/6/88,24643000
3/7/88,24632000
3/8/88,24623000
3/9/88,24606000
3/10/88,24609000
3/11/88,24608000
3/12/88,24606000
3/13/88,24612000
3/14/88,24606000
3/15/88,24608000
3/16/88,24600000
3/17/88,24594000
3/18/88,24588000
3/19/88,24598000
3/20/88,24602000
3/21/88,24582000
3/22/88,24563000
3/23/88,24554000
3/24/88,24545000
3/25/88,24538000
3/26/88,24538000
3/27/88,24539000
3/28/88,24524000
3/29/88,24513000
3/30/88,24509000
3/31/88,24509000
4/1/88,24500000
4/2/88,24497000
4/3/88,24489000
4/4/88,24477000
4/5/88,24459000
4/6/88,24450000
4/7/88,24432000
4/8/88,24418000
4/9/88,24401000
4/10/88,24394000
4/11/88,24379000
4/12/88,24361000
4/13/88,24339000
4/14/88,24326000
4/15/88,24318000
4/16/88,24308000
4/17/88,24308000
4/18/88,24287000
4/19/88,24268000
4/20/88,24256000
4/21/88,24255000
4/22/88,24241000
4/23/88,24238000
4/24/88,24235000
4/25/88,24219000
4/26/88,24201000
4/27/88,24180000
4/28/88,24163000
4/29/88,24153000
4/30/88,24150000
5/1/88,24144000
5/2/88,24136000
5/3/88,24124000
5/4/88,24111000
5/5/88,24094000
5/6/88,24085000
5/7/88,24081000
5/8/88,24072000
5/9/88,24057000
5/10/88,24042000
5/11/88,24028000
5/12/88,24016000
5/13/88,24007000
5/14/88,24006000
5/15/88,24003000
5/16/88,23986000
5/17/88,23982000
5/18/88,23977000
5/19/88,23964000
5/20/88,23949000
5/21/88,23940000
5/22/88,23934000
5/23/88,23918000
5/24/88,23906000
5/25/88,23892000
5/26/88,23874000
5/27/88,23868000
5/28/88,23861000
5/29/88,23859000
5/30/88,23852000
5/31/88,23831000
6/1/88,23807000
6/2/88,23786000
6/3/88,23770000
6/4/88,23757000
6/5/88,23748000
6/6/88,23727000
6/7/88,23709000
6/8/88,23689000
6/9/88,23666000
6/10/88,23651000
6/11/88,23646000
6/12/88,23641000
6/13/88,23622000
6/14/88,23600000
6/15/88,23583000
6/16/88,23564000
6/17/88,23550000
6/18/88,23538000
6/19/88,23535000
6/20/88,23524000
6/21/88,23495000
6/22/88,23480000
6/23/88,23465000
6/24/88,23454000
6/25/88,23455000
6/26/88,23452000
6/27/88,23437000
6/28/88,23411000
6/29/88,23393000
6/30/88,23380000
7/1/88,23368000
7/2/88,23362000
7/3/88,23362000
7/4/88,23361000
7/5/88,23343000
7/6/88,23321000
7/7/88,23308000
7/8/88,23299000
7/9/88,23307000
7/10/88,23301000
7/11/88,23294000
7/12/88,23273000
7/13/88,23261000
7/14/88,23248000
7/15/88,23241000
7/16/88,23235000
7/17/88,23232000
7/18/88,23217000
7/19/88,23203000
7/20/88,23182000
7/21/88,23175000
7/22/88,23156000
7/23/88,23155000
7/24/88,23153000
7/25/88,23146000
7/26/88,23130000
7/27/88,23125000
7/28/88,23115000
7/29/88,23104000
7/30/88,23098000
7/31/88,23124000
8/1/88,23121000
8/2/88,23099000
8/3/88,23092000
8/4/88,23085000
8/5/88,23077000
8/6/88,23072000
8/7/88,23067000
8/8/88,23057000
8/9/88,23042000
8/10/88,23031000
8/11/88,23018000
8/12/88,23008000
8/13/88,23003000
8/14/88,23008000
8/15/88,22997000
8/16/88,22981000
8/17/88,22973000
8/18/88,22957000
8/19/88,22951000
8/20/88,22948000
8/21/88,22950000
8/22/88,22944000
8/23/88,22929000
8/24/88,22909000
8/25/88,22890000
8/26/88,22880000
8/27/88,22894000
8/28/88,22897000
8/29/88,22886000
8/30/88,22874000
8/31/88,22854000
9/1/88,22868000
9/2/88,22867000
9/3/88,22874000
9/4/88,22880000
9/5/88,22887000
9/6/88,22883000
9/7/88,22876000
9/8/88,22876000
9/9/88,22876000
9/10/88,22871000
9/11/88,22873000
9/12/88,22865000
9/13/88,22855000
9/14/88,22839000
9/15/88,22839000
9/16/88,22834000
9/17/88,22834000
9/18/88,22837000
9/19/88,22824000
9/20/88,22813000
9/21/88,22811000
9/22/88,22813000
9/23/88,22803000
9/24/88,22809000
9/25/88,22815000
9/26/88,22806000
9/27/88,22796000
9/28/88,22795000
9/29/88,22792000
9/30/88,22795000
10/1/88,22800000
10/2/88,22809000
10/3/88,22812000
10/4/88,22808000
10/5/88,22805000
10/6/88,22809000
10/7/88,22815000
10/8/88,22816000
10/9/88,22819000
10/10/88,22815000
10/11/88,22816000
10/12/88,22805000
10/13/88,22805000
10/14/88,22811000
10/15/88,22818000
10/16/88,22821000
10/17/88,22816000
10/18/88,22811000
10/19/88,22806000
10/20/88,22808000
10/21/88,22815000
10/22/88,22822000
10/23/88,22826000
10/24/88,22829000
10/25/88,22822000
10/26/88,22821000
10/27/88,22815000
10/28/88,22812000
10/29/88,22811000
10/30/88,22803000
10/31/88,22793000
11/1/88,22783000
11/2/88,22776000
11/3/88,22772000
11/4/88,22776000
11/5/88,22777000
11/6/88,22779000
11/7/88,22770000
11/8/88,22767000
11/9/88,22763000
11/10/88,22772000
11/11/88,22777000
11/12/88,22786000
11/13/88,22786000
11/14/88,22786000
11/15/88,22780000
11/16/88,22766000
