datetime,release volume_acft
12/30/72,10492.562
12/31/72,6404.6281
1/1/73,8352.39669
1/2/73,17587.438
1/3/73,17569.5868
1/4/73,21500.8265
1/5/73,28369.5868
1/6/73,15603.9669
1/7/73,14019.1736
1/8/73,19146.4463
1/9/73,16347.7686
1/10/73,16121.6529
1/11/73,15748.7603
1/12/73,20273.0579
1/13/73,10155.3719
1/14/73,11303.8017
1/15/73,20471.405
1/16/73,26455.5372
1/17/73,22500.4959
1/18/73,19646.281
1/19/73,22748.4298
1/20/73,16869.4215
1/21/73,14540.8265
1/22/73,16601.6529
1/23/73,21290.5785
1/24/73,17262.1488
1/25/73,16105.7851
1/26/73,20693.5537
1/27/73,15205.2893
1/28/73,12833.0579
1/29/73,24091.2397
1/30/73,30666.4463
1/31/73,31273.3884
2/1/73,25324.9587
2/2/73,26019.1736
2/3/73,16026.4463
2/4/73,13418.1818
2/5/73,25059.1736
2/6/73,25217.8512
2/7/73,29077.686
2/8/73,28694.876
2/9/73,25203.9669
2/10/73,13683.9669
2/11/73,12364.9587
2/12/73,28542.1488
2/13/73,25317.0248
2/14/73,27344.1322
2/15/73,27302.4793
2/16/73,25576.8595
2/17/73,14586.4463
2/18/73,10417.1901
2/19/73,15193.3884
2/20/73,28734.5455
2/21/73,24610.9091
2/22/73,8628.09917
2/23/73,10554.0496
2/24/73,11553.719
2/25/73,8298.84298
2/26/73,14975.2066
2/27/73,14509.0909
2/28/73,17137.1901
3/1/73,14350.4132
3/2/73,15841.9835
3/3/73,10905.124
3/4/73,10423.1405
3/5/73,17575.5372
3/6/73,23460.4959
3/7/73,21179.5041
3/8/73,21310.4132
3/9/73,27962.9752
3/10/73,14665.7851
3/11/73,15457.1901
3/12/73,27631.7355
3/13/73,27163.6364
3/14/73,22970.5785
3/15/73,21492.8926
3/16/73,15046.6116
3/17/73,7997.35537
3/18/73,6027.7686
3/19/73,18150.7438
3/20/73,25572.8926
3/21/73,22526.281
3/22/73,24600.9917
3/23/73,22415.2066
3/24/73,23153.0579
3/25/73,15611.9008
3/26/73,23000.3306
3/27/73,27197.3554
3/28/73,25749.4215
3/29/73,20705.4546
3/30/73,22318.0165
3/31/73,14229.4215
4/1/73,17103.4711
4/2/73,27332.2314
4/3/73,26548.7603
4/4/73,23190.7438
4/5/73,29845.2893
4/6/73,28851.5703
4/7/73,21431.405
4/8/73,17938.5124
4/9/73,31529.2562
4/10/73,31779.1736
4/11/73,31440
4/12/73,22889.2562
4/13/73,34341.8182
4/14/73,20033.0579
4/15/73,15550.4132
4/16/73,29057.8512
4/17/73,29043.9669
4/18/73,34879.3388
4/19/73,38729.2562
4/20/73,32590.4132
4/21/73,28389.4215
4/22/73,23680.6612
4/23/73,35353.3884
4/24/73,34298.1818
4/25/73,37309.0909
4/26/73,40034.3802
4/27/73,39824.1322
4/28/73,26653.8843
4/29/73,24317.3554
4/30/73,31249.5868
5/1/73,28819.8347
5/2/73,30351.0744
5/3/73,29053.8843
5/4/73,31035.3719
5/5/73,24682.3141
5/6/73,14294.876
5/7/73,32780.8265
5/8/73,34901.157
5/9/73,32663.8017
5/10/73,34837.686
5/11/73,36914.3802
5/12/73,19866.4463
5/13/73,15695.2066
5/14/73,38663.8017
5/15/73,40206.9422
5/16/73,38671.7355
5/17/73,40657.1901
5/18/73,41339.5041
5/19/73,38977.1901
5/20/73,26118.3471
5/21/73,38062.8099
5/22/73,42013.8843
5/23/73,43933.8843
5/24/73,37955.7025
5/25/73,33659.5041
5/26/73,28639.3388
5/27/73,19908.0992
5/28/73,27818.1818
5/29/73,39486.9422
5/30/73,32887.9339
5/31/73,32259.1736
6/1/73,32618.1818
6/2/73,25886.281
6/3/73,16026.4463
6/4/73,30307.438
6/5/73,38568.595
6/6/73,32031.0744
6/7/73,25079.0083
6/8/73,20864.1322
6/9/73,21469.0909
6/10/73,9496.8595
6/11/73,17912.7273
6/12/73,20017.1901
6/13/73,20985.124
6/14/73,23168.9256
6/15/73,25874.3802
6/16/73,9943.1405
6/17/73,9177.52066
6/18/73,24434.3802
6/19/73,30948.0992
6/20/73,29859.1736
6/21/73,27600
6/22/73,25894.2149
6/23/73,15713.0579
6/24/73,12218.1818
6/25/73,25013.5537
6/26/73,23164.9587
6/27/73,23674.7107
6/28/73,25644.2975
6/29/73,26082.6446
6/30/73,27070.4132
7/1/73,13826.7769
7/2/73,26273.0579
7/3/73,31043.3058
7/4/73,17426.7769
7/5/73,29032.0661
7/6/73,30120.9917
7/7/73,21235.0413
7/8/73,17000.3306
7/9/73,28425.124
7/10/73,30277.686
7/11/73,32993.0579
7/12/73,31283.3058
7/13/73,34482.6446
7/14/73,17343.4711
7/15/73,15447.2727
7/16/73,23230.4132
7/17/73,28397.3554
7/18/73,27139.8347
7/19/73,27500.8265
7/20/73,26578.5124
7/21/73,26969.2562
7/22/73,16230.7438
7/23/73,26501.157
7/24/73,33127.9339
7/25/73,31904.1322
7/26/73,34189.0909
7/27/73,35547.7686
7/28/73,19031.405
7/29/73,16046.281
7/30/73,38197.686
7/31/73,36204.2975
8/1/73,35500.1653
8/2/73,28014.5455
8/3/73,29952.3967
8/4/73,14526.9422
8/5/73,14889.9174
8/6/73,25047.2727
8/7/73,29603.3058
8/8/73,28214.876
8/9/73,39681.3223
8/10/73,30821.157
8/11/73,18333.2231
8/12/73,17492.2314
8/13/73,30253.8843
8/14/73,31921.9835
8/15/73,32576.5289
8/16/73,31237.686
8/17/73,33213.2231
8/18/73,33875.7025
8/19/73,31328.9256
8/20/73,25642.3141
8/21/73,32792.7273
8/22/73,28147.438
8/23/73,30926.281
8/24/73,27092.2314
8/25/73,16575.8678
8/26/73,13138.5124
8/27/73,22403.3058
8/28/73,23234.3802
8/29/73,28657.1901
8/30/73,37140.4959
8/31/73,28976.5289
9/1/73,21724.9587
9/2/73,17038.0165
9/3/73,18515.7025
9/4/73,27012.8926
9/5/73,28310.0826
9/6/73,34149.4215
9/7/73,28446.9422
9/8/73,23502.1488
9/9/73,19771.2397
9/10/73,24216.1984
9/11/73,27496.8595
9/12/73,22185.124
9/13/73,24587.1074
9/14/73,21711.0744
9/15/73,16926.9422
9/16/73,9945.12397
9/17/73,23105.4546
9/18/73,23992.0661
9/19/73,21554.3802
9/20/73,29351.405
9/21/73,27480.9917
9/22/73,13973.5537
9/23/73,11087.6033
9/24/73,22129.5868
9/25/73,26475.3719
9/26/73,25691.9008
9/27/73,24182.4793
9/28/73,21784.4628
9/29/73,13701.8182
9/30/73,9197.35537
10/1/73,15810.2479
10/2/73,18188.4298
10/3/73,22381.4876
10/4/73,23783.8017
10/5/73,27738.843
10/6/73,10821.8182
10/7/73,5815.53719
10/8/73,17248.2645
10/9/73,21649.5868
10/10/73,20632.0661
10/11/73,19904.1322
10/12/73,20895.8678
10/13/73,21350.0826
10/14/73,19743.4711
10/15/73,27080.3306
10/16/73,25287.2727
10/17/73,26620.1653
10/18/73,23032.0661
10/19/73,16841.6529
10/20/73,7721.65289
10/21/73,6073.38843
10/22/73,15828.0992
10/23/73,17581.4876
10/24/73,15149.7521
10/25/73,17910.7438
10/26/73,17867.1074
10/27/73,6852.89256
10/28/73,8358.34711
10/29/73,19267.438
10/30/73,19455.8678
10/31/73,22964.6281
11/1/73,20852.2314
11/2/73,20925.6198
11/3/73,11252.2314
11/4/73,10200.9917
11/5/73,20235.3719
11/6/73,18003.9669
11/7/73,18210.2479
11/8/73,8796.69421
11/9/73,19148.4298
11/10/73,20985.124
11/11/73,8796.69421
11/12/73,19148.4298
11/13/73,20985.124
11/14/73,22659.1736
11/15/73,18710.0826
11/16/73,18269.7521
11/17/73,11335.5372
11/18/73,7201.98347
11/19/73,21312.3967
11/20/73,22425.124
11/21/73,18236.0331
11/22/73,11946.4463
11/23/73,17607.2727
11/24/73,11139.1736
11/25/73,11470.4132
11/26/73,23637.0248
11/27/73,23145.124
11/28/73,23779.8347
11/29/73,23478.3471
11/30/73,22881.3223
12/1/73,13047.2727
12/2/73,15689.2562
12/3/73,20987.1074
12/4/73,26927.6033
12/5/73,22811.9008
12/6/73,19441.9835
12/7/73,17446.6116
12/8/73,9314.38017
12/9/73,7461.81818
12/10/73,20854.2149
12/11/73,20681.6529
12/12/73,22722.6446
12/13/73,26653.8843
12/14/73,21274.7107
12/15/73,13892.2314
12/16/73,13092.8926
12/17/73,25257.5207
12/18/73,19906.1157
12/19/73,20947.438
12/20/73,25703.8017
12/21/73,20707.438
12/22/73,16647.2727
12/23/73,13414.2149
12/24/73,19090.9091
12/25/73,14479.3388
12/26/73,22889.2562
12/27/73,22653.2231
12/28/73,21423.4711
12/29/73,13086.9422
12/30/73,7396.36364
12/31/73,14979.1736
1/1/74,16696.8595
1/2/74,41192.7273
1/3/74,46224.7934
1/4/74,41775.8678
1/5/74,19497.5207
1/6/74,21058.5124
1/7/74,27978.843
1/8/74,21893.5537
1/9/74,12345.124
1/10/74,5523.96694
1/11/74,4036.36364
1/12/74,4018.5124
1/13/74,4641.32231
1/14/74,5936.52893
1/15/74,8118.34711
1/16/74,6521.65289
1/17/74,7616.52893
1/18/74,8261.15702
1/19/74,6426.44628
1/20/74,5601.32231
1/21/74,10353.719
1/22/74,9175.53719
1/23/74,9552.39669
1/24/74,8981.15702
1/25/74,8987.10744
1/26/74,5512.06612
1/27/74,5359.33884
1/28/74,13051.2397
1/29/74,15582.1488
1/30/74,17024.1322
1/31/74,17466.4463
2/1/74,16206.9422
2/2/74,6345.12397
2/3/74,8439.66942
2/4/74,18747.7686
2/5/74,14596.3636
2/6/74,17502.1488
2/7/74,22056.1984
2/8/74,26350.4132
2/9/74,17305.7851
2/10/74,9463.1405
2/11/74,24232.0661
2/12/74,22234.7107
2/13/74,27409.5868
2/14/74,25011.5703
2/15/74,23882.9752
2/16/74,13949.7521
2/17/74,9730.90909
2/18/74,13749.4215
2/19/74,27564.2975
2/20/74,32850.2479
2/21/74,31858.5124
2/22/74,26824.4628
2/23/74,13170.2479
2/24/74,13386.4463
2/25/74,29287.9339
2/26/74,32411.9008
2/27/74,29567.6033
2/28/74,34413.2231
3/1/74,30636.6942
3/2/74,11365.2893
3/3/74,11353.3884
3/4/74,33496.8595
3/5/74,31906.1157
3/6/74,29662.8099
3/7/74,32725.2893
3/8/74,36660.4959
3/9/74,15508.7603
3/10/74,14596.3636
3/11/74,30854.876
3/12/74,34922.9752
3/13/74,32118.3471
3/14/74,33863.8017
3/15/74,36604.9587
3/16/74,15713.0579
3/17/74,15231.0744
3/18/74,36833.0579
3/19/74,34064.1322
3/20/74,38384.1322
3/21/74,36182.4793
3/22/74,35658.843
3/23/74,14374.2149
3/24/74,17131.2397
3/25/74,33294.5455
3/26/74,35036.0331
3/27/74,32439.6694
3/28/74,35972.2314
3/29/74,39072.3967
3/30/74,13925.9504
3/31/74,13975.5372
4/1/74,35432.7273
4/2/74,42815.2066
4/3/74,41555.7025
4/4/74,36432.3967
4/5/74,40288.2645
4/6/74,19019.5041
4/7/74,16560
4/8/74,41833.3884
4/9/74,37299.1736
4/10/74,33732.8926
4/11/74,37935.8678
4/12/74,32471.405
4/13/74,18013.8843
4/14/74,10716.6942
4/15/74,36398.6777
4/16/74,40696.8595
4/17/74,35916.6942
4/18/74,37499.5041
4/19/74,39455.2066
4/20/74,15375.8678
4/21/74,13606.6116
4/22/74,40932.8926
4/23/74,39820.1653
4/24/74,36501.8182
4/25/74,35038.0165
4/26/74,32136.1984
4/27/74,15256.8595
4/28/74,11426.7769
4/29/74,34492.562
4/30/74,42194.3802
5/1/74,40153.3884
5/2/74,42009.9174
5/3/74,39945.124
5/4/74,15254.876
5/5/74,15205.2893
5/6/74,35285.9504
5/7/74,34091.9008
5/8/74,38534.876
5/9/74,40992.3967
5/10/74,37640.3306
5/11/74,17400.9917
5/12/74,16189.0909
5/13/74,32042.9752
5/14/74,36337.1901
5/15/74,34409.2562
5/16/74,30160.6612
5/17/74,32628.0992
5/18/74,18517.686
5/19/74,17103.4711
5/20/74,31806.9422
5/21/74,38505.124
5/22/74,31630.4132
5/23/74,34960.6612
5/24/74,35730.2479
5/25/74,27155.7025
5/26/74,21433.3884
5/27/74,24281.6529
5/28/74,38096.5289
5/29/74,37098.843
5/30/74,33776.5289
5/31/74,32215.5372
6/1/74,18206.281
6/2/74,15697.1901
6/3/74,31717.686
6/4/74,33302.4793
6/5/74,37340.8265
6/6/74,41880.9917
6/7/74,35807.6033
6/8/74,18579.1736
6/9/74,18392.7273
6/10/74,34468.7603
6/11/74,34391.405
6/12/74,39808.2645
6/13/74,40091.9008
6/14/74,40256.5289
6/15/74,24303.4711
6/16/74,16946.7769
6/17/74,24872.7273
6/18/74,34070.0826
6/19/74,33405.6198
6/20/74,35464.4628
6/21/74,33209.2562
6/22/74,16331.9008
6/23/74,17730.2479
6/24/74,32366.281
6/25/74,33276.6942
6/26/74,33889.5868
6/27/74,38106.4463
6/28/74,33720.9917
6/29/74,17103.4711
6/30/74,15530.5785
7/1/74,28909.0909
7/2/74,30091.2397
7/3/74,30835.0413
7/4/74,17335.5372
7/5/74,31860.4959
7/6/74,14033.0579
7/7/74,14199.6694
7/8/74,29847.2727
7/9/74,29438.6777
7/10/74,29686.6116
7/11/74,29674.7107
7/12/74,24622.8099
7/13/74,15955.0413
7/14/74,12450.2479
7/15/74,29234.3802
7/16/74,33260.8265
7/17/74,35760
7/18/74,36769.5868
7/19/74,33804.2975
7/20/74,23369.2562
7/21/74,23067.7686
7/22/74,37519.3388
7/23/74,36325.2893
7/24/74,33631.7355
7/25/74,35523.9669
7/26/74,32981.157
7/27/74,14199.6694
7/28/74,12884.6281
7/29/74,30222.1488
7/30/74,27843.9669
7/31/74,32560.6612
8/1/74,30652.562
8/2/74,30938.1818
8/3/74,16948.7603
8/4/74,15830.0826
8/5/74,29317.686
8/6/74,29224.4628
8/7/74,31606.6116
8/8/74,37931.9008
8/9/74,33484.9587
8/10/74,12291.5703
8/11/74,13382.4793
8/12/74,34000.6612
8/13/74,40407.2727
8/14/74,40974.5455
8/15/74,36642.6446
8/16/74,39000.9917
8/17/74,25906.1157
8/18/74,22839.6694
8/19/74,35857.1901
8/20/74,34411.2397
8/21/74,34216.8595
8/22/74,36684.2975
8/23/74,39762.6446
8/24/74,25396.3636
8/25/74,18825.124
8/26/74,38929.5868
8/27/74,35569.5868
8/28/74,36906.4463
8/29/74,35851.2397
8/30/74,37797.0248
8/31/74,15772.562
9/1/74,14435.7025
9/2/74,18783.4711
9/3/74,28843.6364
9/4/74,30563.3058
9/5/74,30460.1653
9/6/74,29555.7025
9/7/74,24265.7851
9/8/74,20522.9752
9/9/74,32903.8017
9/10/74,37560.9917
9/11/74,29652.8926
9/12/74,28934.876
9/13/74,31582.8099
9/14/74,17188.7603
9/15/74,14729.2562
9/16/74,11908.7603
9/17/74,6813.22314
9/18/74,21268.7603
9/19/74,27086.281
9/20/74,27927.2727
9/21/74,18416.5289
9/22/74,15193.3884
9/23/74,26737.1901
9/24/74,25271.405
9/25/74,28837.686
9/26/74,29111.405
9/27/74,28363.6364
9/28/74,14370.2479
9/29/74,19733.5537
9/30/74,22577.8512
10/1/74,21443.3058
10/2/74,22774.2149
10/3/74,22587.7686
10/4/74,18077.3554
10/5/74,10496.5289
10/6/74,12559.3388
10/7/74,24152.7273
10/8/74,22298.1818
10/9/74,21473.0579
10/10/74,20076.6942
10/11/74,20687.6033
10/12/74,18618.843
10/13/74,18727.9339
10/14/74,27637.686
10/15/74,29133.2231
10/16/74,29972.2314
10/17/74,26638.0165
10/18/74,15669.4215
10/19/74,12418.5124
10/20/74,10373.5537
10/21/74,17722.3141
10/22/74,16712.7273
10/23/74,21365.9504
10/24/74,20142.1488
10/25/74,18775.5372
10/26/74,14757.0248
10/27/74,11611.2397
10/28/74,22853.5537
10/29/74,20788.7603
10/30/74,23668.7603
10/31/74,19656.1984
11/1/74,17714.3802
11/2/74,12410.5785
11/3/74,11127.2727
11/4/74,17964.2975
11/5/74,21181.4876
11/6/74,22244.6281
11/7/74,26388.0992
11/8/74,21316.3636
11/9/74,14850.2479
11/10/74,11728.2645
11/11/74,17020.1653
11/12/74,16909.0909
11/13/74,13441.9835
11/14/74,13707.7686
11/15/74,14987.1074
11/16/74,10306.1157
11/17/74,10323.9669
11/18/74,19493.5537
11/19/74,14195.7025
11/20/74,14743.1405
11/21/74,18729.9174
11/22/74,16786.1157
11/23/74,16903.1405
11/24/74,15806.281
11/25/74,21026.7769
11/26/74,21588.0992
11/27/74,20711.405
11/28/74,16571.9008
11/29/74,16074.0496
11/30/74,15760.6612
12/1/74,13451.9008
12/2/74,24091.2397
12/3/74,24126.9422
12/4/74,21048.595
12/5/74,19471.7355
12/6/74,15978.843
12/7/74,9367.93388
12/8/74,7301.15702
12/9/74,9830.08264
12/10/74,12757.686
12/11/74,17297.8512
12/12/74,13404.2975
12/13/74,10675.0413
12/14/74,9921.32231
12/15/74,8638.01653
12/16/74,11506.1157
12/17/74,11484.2975
12/18/74,9215.20661
12/19/74,10772.2314
12/20/74,10599.6694
12/21/74,7084.95868
12/22/74,8723.30579
12/23/74,16268.4298
12/24/74,17071.7355
12/25/74,13315.0413
12/26/74,17061.8182
12/27/74,16288.2645
12/28/74,12686.281
12/29/74,11815.5372
12/30/74,16478.6777
12/31/74,17516.0331
1/1/75,10573.8843
1/2/75,19761.3223
1/3/75,17686.6116
1/4/75,15173.5537
1/5/75,10468.7603
1/6/75,20423.8017
1/7/75,22907.1074
1/8/75,21937.1901
1/9/75,25011.5703
1/10/75,18624.7934
1/11/75,16926.9422
1/12/75,11224.4628
1/13/75,20939.5041
1/14/75,15282.6446
1/15/75,16484.6281
1/16/75,14725.2893
1/17/75,17740.1653
1/18/75,11038.0165
1/19/75,9086.28099
1/20/75,17139.1736
1/21/75,21621.8182
1/22/75,18041.6529
1/23/75,19551.0744
1/24/75,18138.843
1/25/75,11714.3802
1/26/75,9338.18182
1/27/75,16585.7851
1/28/75,19172.2314
1/29/75,13886.281
1/30/75,16387.438
1/31/75,17710.4132
2/1/75,9417.52066
2/2/75,8703.47107
2/3/75,19453.8843
2/4/75,20907.7686
2/5/75,22129.5868
2/6/75,20753.0579
2/7/75,23410.9091
2/8/75,12910.4132
2/9/75,12561.3223
2/10/75,21697.1901
2/11/75,29676.6942
2/12/75,18652.562
2/13/75,22042.3141
2/14/75,20832.3967
2/15/75,11486.281
2/16/75,13055.2066
2/17/75,19582.8099
2/18/75,24134.876
2/19/75,27750.7438
2/20/75,31517.3554
2/21/75,31604.6281
2/22/75,18396.6942
2/23/75,11702.4793
2/24/75,33572.2314
2/25/75,30515.7025
2/26/75,39346.1157
2/27/75,30301.4876
2/28/75,30289.5868
3/1/75,13237.686
3/2/75,14463.4711
3/3/75,24779.5041
3/4/75,31279.3388
3/5/75,29851.2397
3/6/75,29514.0496
3/7/75,30043.6364
3/8/75,14755.0413
3/9/75,12293.5537
3/10/75,29734.2149
3/11/75,22351.7355
3/12/75,23335.5372
3/13/75,23226.4463
3/14/75,28214.876
3/15/75,14878.0165
3/16/75,15413.5537
3/17/75,24729.9174
3/18/75,25523.3058
3/19/75,35361.3223
3/20/75,28264.4628
3/21/75,28587.7686
3/22/75,21223.1405
3/23/75,13241.6529
3/24/75,28397.3554
3/25/75,27544.4628
3/26/75,31334.876
3/27/75,27978.843
3/28/75,28716.6942
3/29/75,22805.9504
3/30/75,16954.7107
3/31/75,31094.876
4/1/75,29926.6116
4/2/75,33248.9256
4/3/75,28952.7273
4/4/75,32917.686
4/5/75,24005.9504
4/6/75,18446.281
4/7/75,30061.4876
4/8/75,28887.2727
4/9/75,30958.0165
4/10/75,31309.0909
4/11/75,35377.1901
4/12/75,20515.0413
4/13/75,15447.2727
4/14/75,34101.8182
4/15/75,32163.9669
4/16/75,32261.157
4/17/75,33094.2149
4/18/75,33861.8182
4/19/75,29129.2562
4/20/75,18156.6942
4/21/75,30920.3306
4/22/75,31723.6364
4/23/75,30646.6116
4/24/75,30575.2066
4/25/75,33715.0413
4/26/75,23875.0413
4/27/75,19027.438
4/28/75,31447.9339
4/29/75,34145.4546
4/30/75,32191.7355
5/1/75,32532.8926
5/2/75,34135.5372
5/3/75,26993.0579
5/4/75,15429.4215
5/5/75,33643.6364
5/6/75,35752.0661
5/7/75,32384.1322
5/8/75,34692.8926
5/9/75,36712.0661
5/10/75,19751.405
5/11/75,18083.3058
5/12/75,35631.0744
5/13/75,33859.8347
5/14/75,39006.9422
5/15/75,33094.2149
5/16/75,38713.3884
5/17/75,25088.9256
5/18/75,20626.1157
5/19/75,35353.3884
5/20/75,37021.4876
5/21/75,36557.3554
5/22/75,41512.0661
5/23/75,36164.6281
5/24/75,24676.3636
5/25/75,24345.124
5/26/75,20076.6942
5/27/75,35281.9835
5/28/75,37872.3967
5/29/75,32029.0909
5/30/75,35490.2479
5/31/75,26025.124
6/1/75,17341.4876
6/2/75,26227.438
6/3/75,25614.5455
6/4/75,30499.8347
6/5/75,32354.3802
6/6/75,29460.4959
6/7/75,17420.8265
6/8/75,15219.1736
6/9/75,26719.3388
6/10/75,27242.9752
6/11/75,30192.3967
6/12/75,29371.2397
6/13/75,32832.3967
6/14/75,24821.157
6/15/75,15298.5124
6/16/75,31525.2893
6/17/75,31916.0331
6/18/75,30174.5455
6/19/75,28873.3884
6/20/75,35801.6529
6/21/75,21286.6116
6/22/75,15070.4132
6/23/75,30827.1074
6/24/75,31864.4628
6/25/75,30922.3141
6/26/75,33479.0083
6/27/75,33326.281
6/28/75,25896.1984
6/29/75,17434.7107
6/30/75,27937.1901
7/1/75,26757.0248
7/2/75,29763.9669
7/3/75,30971.9008
7/4/75,17420.8265
7/5/75,17877.0248
7/6/75,22873.3884
7/7/75,28867.438
7/8/75,30519.6694
7/9/75,31697.8512
7/10/75,33427.438
7/11/75,30043.6364
7/12/75,22924.9587
7/13/75,14552.7273
7/14/75,27213.2231
7/15/75,30721.9835
7/16/75,29333.5537
7/17/75,28972.562
7/18/75,29746.1157
7/19/75,22018.5124
7/20/75,16149.4215
7/21/75,28837.686
7/22/75,33736.8595
7/23/75,28405.2893
7/24/75,28909.0909
7/25/75,30305.4546
7/26/75,20009.2562
7/27/75,26667.7686
7/28/75,29365.2893
7/29/75,27401.6529
7/30/75,25035.3719
7/31/75,29839.3388
8/1/75,29543.8017
8/2/75,20889.9174
8/3/75,17722.3141
8/4/75,32096.5289
8/5/75,30317.3554
8/6/75,22829.7521
8/7/75,27240.9917
8/8/75,22849.5868
8/9/75,16913.0579
8/10/75,13870.4132
8/11/75,30579.1736
8/12/75,31816.8595
8/13/75,32647.9339
8/14/75,30737.8512
8/15/75,33419.5041
8/16/75,25015.5372
8/17/75,18521.6529
8/18/75,31293.2231
8/19/75,34316.0331
8/20/75,31001.6529
8/21/75,29347.438
8/22/75,28460.8265
8/23/75,14453.5537
8/24/75,18803.3058
8/25/75,29016.1984
8/26/75,29688.595
8/27/75,29303.8017
8/28/75,29379.1736
8/29/75,27945.124
8/30/75,21195.3719
8/31/75,13888.2645
9/1/75,16109.7521
9/2/75,26999.0083
9/3/75,26524.9587
9/4/75,27913.3884
9/5/75,31545.124
9/6/75,21822.1488
9/7/75,15052.562
9/8/75,24960
9/9/75,24398.6777
9/10/75,24767.6033
9/11/75,26544.7934
9/12/75,27947.1074
9/13/75,23377.1901
9/14/75,14772.8926
9/15/75,33248.9256
9/16/75,32505.124
9/17/75,32441.6529
9/18/75,24840.9917
9/19/75,21463.1405
9/20/75,11448.595
9/21/75,7862.47934
9/22/75,23200.6612
9/23/75,21492.8926
9/24/75,23343.4711
9/25/75,19985.4546
9/26/75,23008.2645
9/27/75,10210.9091
9/28/75,10617.5207
9/29/75,15572.2314
9/30/75,23333.5537
10/1/75,27298.5124
10/2/75,23823.4711
10/3/75,17383.1405
10/4/75,12533.5537
10/5/75,11906.7769
10/6/75,12759.6694
10/7/75,13765.2893
10/8/75,14887.9339
10/9/75,18057.5207
10/10/75,16143.4711
10/11/75,5379.17355
10/12/75,6640.66116
10/13/75,11992.0661
10/14/75,26556.6942
10/15/75,32376.1984
10/16/75,33556.3636
10/17/75,29323.6364
10/18/75,12061.4876
10/19/75,17835.3719
10/20/75,19350.7438
10/21/75,21030.7438
10/22/75,16099.8347
10/23/75,17761.9835
10/24/75,19200
10/25/75,16877.3554
10/26/75,12424.4628
10/27/75,16671.0744
10/28/75,15968.9256
10/29/75,12164.6281
10/30/75,16716.6942
10/31/75,20467.438
11/1/75,4986.44628
11/2/75,5099.50413
11/3/75,13231.7355
11/4/75,17533.8843
11/5/75,16522.3141
11/6/75,17170.9091
11/7/75,20058.843
11/8/75,17512.0661
11/9/75,14219.5041
11/10/75,21653.5537
11/11/75,23323.6364
11/12/75,16944.7934
11/13/75,19438.0165
11/14/75,17875.0413
11/15/75,15322.3141
11/16/75,11172.8926
11/17/75,18281.6529
11/18/75,16903.1405
11/19/75,17946.4463
11/20/75,16577.8512
11/21/75,16431.0744
11/22/75,11073.719
11/23/75,12856.8595
11/24/75,17349.4215
11/25/75,19203.9669
11/26/75,20788.7603
11/27/75,15221.157
11/28/75,21260.8265
11/29/75,16958.6777
11/30/75,12904.4628
12/1/75,20378.1818
12/2/75,15560.3306
12/3/75,12600.9917
12/4/75,14411.9008
12/5/75,21348.0992
12/6/75,11724.2975
12/7/75,13630.4132
12/8/75,17922.6446
12/9/75,15250.9091
12/10/75,19808.9256
12/11/75,19352.7273
12/12/75,19461.8182
12/13/75,9102.14876
12/14/75,8328.59504
12/15/75,17813.5537
12/16/75,14616.1984
12/17/75,19253.5537
12/18/75,16887.2727
12/19/75,15548.4298
12/20/75,15155.7025
12/21/75,12364.9587
12/22/75,24767.6033
12/23/75,20790.7438
12/24/75,15197.3554
12/25/75,10173.2231
12/26/75,16347.7686
12/27/75,9060.49587
12/28/75,10901.157
12/29/75,14346.4463
12/30/75,23422.8099
12/31/75,25836.6942
1/1/76,20628.0992
1/2/76,26578.5124
1/3/76,20628.0992
1/4/76,18128.9256
1/5/76,22214.876
1/6/76,19834.7107
1/7/76,12416.5289
1/8/76,14737.1901
1/9/76,13447.9339
1/10/76,8251.23967
1/11/76,10909.0909
1/12/76,11325.6198
1/13/76,15947.1074
1/14/76,10948.7603
1/15/76,12575.2066
1/16/76,14816.5289
1/17/76,12178.5124
1/18/76,10750.4132
1/19/76,11880.9917
1/20/76,14241.3223
1/21/76,13626.4463
1/22/76,17494.2149
1/23/76,21024.7934
1/24/76,14023.1405
1/25/76,12218.1818
1/26/76,22016.5289
1/27/76,20826.4463
1/28/76,21421.4876
1/29/76,22016.5289
1/30/76,22413.2231
1/31/76,19299.1736
2/1/76,11940.4959
2/2/76,20826.4463
2/3/76,23008.2645
2/4/76,23206.6116
2/5/76,27768.595
2/6/76,31933.8843
2/7/76,13884.2975
2/8/76,15272.7273
2/9/76,23603.3058
2/10/76,13586.7769
2/11/76,14439.6694
2/12/76,14558.6777
2/13/76,8469.42149
2/14/76,8409.91736
2/15/76,7299.17355
2/16/76,8548.76033
2/17/76,10413.2231
2/18/76,8072.72727
2/19/76,11127.2727
2/20/76,11047.9339
2/21/76,6327.27273
2/22/76,6723.96694
2/23/76,19438.0165
2/24/76,24595.0413
2/25/76,30347.1074
2/26/76,31735.5372
2/27/76,29950.4132
2/28/76,22611.5703
2/29/76,16403.3058
3/1/76,33719.0083
3/2/76,32330.5785
3/3/76,32330.5785
3/4/76,29752.0661
3/5/76,32330.5785
3/6/76,20429.7521
3/7/76,20628.0992
3/8/76,31735.5372
3/9/76,33719.0083
3/10/76,37090.9091
3/11/76,35900.8265
3/12/76,39471.0744
3/13/76,23206.6116
3/14/76,16165.2893
3/15/76,33917.3554
3/16/76,33520.6612
3/17/76,33917.3554
3/18/76,33123.9669
3/19/76,33322.3141
